time,S,RAMB,RCAS,A,B,E
176.0,2158.999831194808,0.0,5831161.519496057,0.0,1.0,0.0
177.0,2136.9133038163886,0.0,6592202.267210427,0.0,1.0,0.0
178.0,2114.3295513524895,0.0,7441528.616095831,0.0,1.0,0.0
179.0,2091.1874808091648,0.0,8386416.181686285,0.0,1.0,0.0
180.0,2067.42362585041,0.0,9433958.16203936,0.0,1.0,0.0
181.0,2042.9729647468077,0.0,10590828.131649014,0.0,1.0,0.0
182.0,2017.76999027955,0.0,11862996.431796651,0.0,1.0,0.0
183.0,1991.7500357201673,0.0,13255408.06021868,0.0,1.0,0.0
184.0,1964.8508784936582,0.0,14771622.806883732,0.0,1.0,0.0
185.0,1937.0145902480272,0.0,16413448.45028263,0.0,1.0,0.0
186.0,1908.189640116397,0.0,18180567.234529942,0.0,1.0,0.0
187.0,1878.333084011983,1.0,20070198.956456367,0.0,1.0,0.0
188.0,1847.412869447538,0.0,22076822.333859406,0.0,1.0,0.0
189.0,1815.4100751866113,0.0,24191993.917698074,0.0,1.0,0.0
190.0,1782.3209386996937,0.0,26404288.813108273,0.0,1.0,0.0
191.0,174.81585466886452,0.0,2869939.867322035,0.0,1.0,0.0
192.0,173.25887035156077,0.0,3263353.4177871644,0.0,1.0,0.0
193.0,171.68521200553155,0.0,3707836.3665620573,0.0,1.0,0.0
194.0,170.0916889370728,0.0,4209194.28147958,0.0,1.0,0.0
195.0,168.47482892091847,0.0,4773658.732011609,0.0,1.0,0.0
196.0,166.83087437435782,0.0,5407850.86516654,0.0,1.0,0.0
197.0,165.15578521504747,0.0,6118715.610419483,0.0,1.0,0.0
198.0,163.44525061250135,0.0,6913435.569196933,0.0,1.0,0.0
199.0,161.69471239681158,0.0,7799300.260489201,0.0,1.0,0.0
200.0,159.8994000860254,0.0,8783540.192580251,0.0,1.0,0.0
201.0,158.05438388179635,0.0,9873115.868921783,0.0,1.0,0.0
202.0,156.154643977956,0.0,11074462.646859314,0.0,1.0,0.0
203.0,154.19516074501115,0.0,12393191.52112213,0.0,1.0,0.0
204.0,152.17102472595315,0.0,13833749.043232307,0.0,1.0,0.0
205.0,150.077567691958,0.0,15399054.715353647,0.0,1.0,0.0
