time,S,RAMB,RCAS,A,B,E
204.0,23793.535009891286,36579908.84543886,1.5941743366804602,1.0,0.0,0.0
205.0,24049.496335298263,40091238.57795787,0.0,1.0,0.0,0.0
206.0,24293.167653670265,43707232.58637869,1.5922652309661278,1.0,0.0,0.0
207.0,24523.75254620663,47391251.084612675,1.0073255709634443,1.0,0.0,0.0
208.0,24740.625181720156,51103754.30459295,1.667427627400793,1.0,0.0,0.0
209.0,24943.349354942206,54803962.60338472,1.1227379047826953,1.0,0.0,0.0
210.0,25131.689056376203,58451636.01340312,0.0,1.0,0.0,0.0
211.0,25305.60974996244,62008794.04563665,0.0,1.0,0.0,0.0
212.0,25465.270609383504,65441241.38571248,0.0,1.0,0.0,0.0
213.0,25611.008618955162,68719766.30072424,0.0,1.0,0.0,0.0
214.0,25743.316187956316,71820925.88581097,0.0,1.0,0.0,0.0
215.0,25862.814364624795,74727413.49313065,0.0,1.0,0.0,0.0
216.0,25970.223781636563,77428025.02546032,1.16889414058173,1.0,0.0,0.0
217.0,26066.335391606888,79917279.24657227,0.0,1.0,0.0,0.0
218.0,26151.98267121037,82194797.26503053,1.8436329888079908,1.0,0.0,0.0
219.0,26228.01667145426,84264520.8439311,2.611647395896558,1.0,0.0,0.0
220.0,26295.284620284157,86133861.42925325,3.316745367712681,1.0,0.0,0.0
221.0,26354.612508713828,87812852.15888576,3.983551760696921,1.0,0.0,0.0
222.0,26406.791668979207,89313356.86128303,4.629410995001998,1.0,0.0,0.0
223.0,26452.569099354485,90648371.03366414,5.266657023813004,1.0,0.0,0.0
224.0,26492.641115834256,91831432.86127064,5.90410732761599,1.0,0.0,0.0
225.0,26527.64982184525,92876148.92640248,6.548064238670618,1.0,0.0,0.0
226.0,26558.181862423757,93795829.66807623,7.202998783585633,1.0,0.0,0.0
227.0,26584.768950509162,94603223.61817287,7.872026920147649,1.0,0.0,0.0
228.0,26607.889703356028,95310336.31189924,8.557247891825584,1.0,0.0,0.0
229.0,26627.97239193872,95928318.85274631,9.259989676473793,1.0,0.0,0.0
230.0,26645.398275788935,96467410.6086006,9.980990720188966,1.0,0.0,0.0
231.0,26660.50526727402,96936929.1253013,10.720537119418546,1.0,0.0,0.0
232.0,26673.591703537048,97345280.16564126,11.478568426487795,1.0,0.0,0.0
233.0,26684.9201245957,97700000.12448145,12.25475994070097,1.0,0.0,0.0
234.0,26694.72090638076,98007806.79958951,13.048588180653587,1.0,0.0,0.0
235.0,26703.19570372738,98274659.52029,13.859383209583289,1.0,0.0,0.0
236.0,26710.520655860037,98505823.12405683,14.686370793747292,1.0,0.0,0.0
237.0,26716.84933263254,98705932.62315667,15.52870646624334,1.0,0.0,0.0
238.0,26722.315414677996,98879056.35295309,16.385503030381027,1.0,0.0,0.0
239.0,2672.703511031713,9902875.610993622,1.725585270908656,1.0,0.0,0.0
240.0,2714.4995465859533,11310668.158593517,0.0,1.0,0.0,0.0
241.0,2756.235129791509,12889958.49985246,0.0,1.0,0.0,0.0
242.0,2797.8011679661845,14653327.122797696,0.0,1.0,0.0,0.0
243.0,2839.0772983983225,16611922.146865929,1.1024366197183868,1.0,0.0,0.0
244.0,2879.9324654012835,18774715.04295902,0.0,1.0,0.0,0.0
245.0,2920.2260359640877,21147677.95222005,0.0,1.0,0.0,0.0
246.0,2959.809526851442,23732925.337294076,1.1564770673101183,1.0,0.0,0.0
247.0,2998.52899411533,26527883.21390594,0.0,1.0,0.0,0.0
248.0,3036.228085074411,29524566.19448596,0.0,1.0,0.0,0.0
249.0,3072.751691774764,32709053.205804467,0.0,1.0,0.0,0.0
250.0,3107.9500822629398,36061254.696934894,1.1184322261786135,1.0,0.0,0.0
251.0,3141.6833076121916,39555050.60258246,0.0,1.0,0.0,0.0
252.0,3173.825621719445,43158842.62919116,0.0,1.0,0.0,0.0
253.0,3204.2696144237466,46836539.748376176,1.2647950468046518,1.0,0.0,0.0
254.0,3232.929742185936,50548910.65622734,1.8314694081154221,1.0,0.0,0.0
255.0,3259.744980458842,54255219.48092253,2.2372540346578744,1.0,0.0,0.0
256.0,3284.6803842178533,57914993.097838566,2.5563835358825644,1.0,0.0,0.0
257.0,3307.7274463004233,61489769.41619977,2.831603787119036,1.0,0.0,0.0
258.0,3328.9032537391195,64944664.93326039,2.078312474831377,1.0,0.0,0.0
259.0,3348.2485538712076,68249621.54991604,2.57944165994015,1.0,0.0,0.0
260.0,3365.8249372660116,71380267.19308655,3.011344755450641,1.0,0.0,0.0
261.0,3381.7113980577806,74318344.11009598,3.4068811810550734,1.0,0.0,0.0
262.0,3396.000554911778,77051729.46486862,2.77718852564308,1.0,0.0,0.0
263.0,3408.7948069722856,79574107.18753007,3.3244886361293178,1.0,0.0,0.0
264.0,3420.2026528636175,81884374.64067885,3.837492950210571,1.0,0.0,0.0
265.0,3430.335357693508,83985878.80292255,4.334920419608598,1.0,0.0,0.0
